/******************** DETECTOR TYPE: SHITOMASI****************/
/-------------------- DESCRIPTOR TYPE: BRISK-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
   16,     500,       219,    8.63378,    10.9804,  -2.34658,
   17,     500,       223,    10.9079,     13.442,  -2.53407,
   18,     500,       240,    8.43837,    19.0665,  -10.6281,
/******************** DETECTOR TYPE: ORB****************/
/-------------------- DESCRIPTOR TYPE: ORB-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    1,     500,       330,    12.1403,    19.4626,  -7.32226,
    2,     500,       321,    13.1844,    10.7511,   2.43322,
    3,     500,       327,    16.1581,    16.6755, -0.517441,
    5,     500,       318,    12.4891,    51.9348,  -39.4457,
    7,     500,       327,    13.5199,      19504,  -19490.4,
    8,     500,       344,    13.5313,    10.6652,   2.86614,
    9,     500,       343,    11.8654,    141.212,  -129.346,
   10,     500,       320,    11.7072,    16.9407,  -5.23355,
   11,     500,       325,    11.6056,    9.15809,   2.44755,
   12,     500,       325,    9.77463,    26.0409,  -16.2662,
   13,     500,       309,    9.31567,    9.46076, -0.145087,
   14,     500,       345,    9.20908,    9.63066, -0.421582,
   15,     500,       335,    8.23521,    12.9444,  -4.70919,
   16,     500,       312,    8.63378,    10.5063,  -1.87257,
   17,     500,       344,    10.9079,    16.6667,   -5.7588,
   18,     500,       330,    8.43837,    31.3538,  -22.9154,
/******************** DETECTOR TYPE: ORB****************/
/-------------------- DESCRIPTOR TYPE: FREAK-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    1,     500,       109,    12.1403,    12.2074,-0.0670974,
    2,     500,       123,    13.1844,    20.1206,  -6.93623,
    3,     500,       128,    16.1581,    17.4865,  -1.32848,
    5,     500,       110,    12.4891,       -inf,       inf,
    7,     500,       136,    13.5199,       -inf,       inf,
    8,     500,       135,    13.5313,    9.02151,   4.50982,
    9,     500,       144,    11.8654,    13.3112,  -1.44579,
   10,     500,       146,    11.7072,   -545.044,   556.751,
   11,     500,       149,    11.6056,    7.95795,    3.6477,
   12,     500,       155,    9.77463,    40.8841,  -31.1095,
   13,     500,       139,    9.31567,    6.57691,   2.73876,
   14,     500,       151,    9.20908,    60.2671,   -51.058,
   15,     500,       160,    8.23521,    8.60003, -0.364829,
   16,     500,       144,    8.63378,     9.3402, -0.706421,
   17,     500,       137,    10.9079,    11.3219, -0.413984,
   18,     500,       154,    8.43837,    16.8655,  -8.42714,
/******************** DETECTOR TYPE: ORB****************/
/-------------------- DESCRIPTOR TYPE: SIFT-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    1,     500,       374,    12.1403,    12.8695, -0.729176,
    2,     500,       361,    13.1844,    10.5162,   2.66814,
    3,     500,       366,    16.1581,     11.669,     4.489,
    5,     500,       375,    12.4891,     502.13,  -489.641,
    7,     500,       378,    13.5199,       -inf,       inf,
    8,     500,       372,    13.5313,    10.4477,   3.08364,
    9,     500,       352,    11.8654,    15.1132,  -3.24783,
   10,     500,       355,    11.7072,    11.1389,   0.56829,
   11,     500,       377,    11.6056,    10.1214,   1.48428,
   12,     500,       394,    9.77463,       -inf,       inf,
   13,     500,       377,    9.31567,    7.94456,   1.37111,
   14,     500,       393,    9.20908,    18.6477,  -9.43859,
   15,     500,       383,    8.23521,    13.6989,  -5.46373,
   16,     500,       368,    8.63378,    9.56045, -0.926669,
   17,     500,       360,    10.9079,    18.3228,  -7.41483,
   18,     500,       369,    8.43837,    10.7852,  -2.34679,
/******************** DETECTOR TYPE: AKAZE****************/
/-------------------- DESCRIPTOR TYPE: BRISK-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    1,    1541,       968,    12.1403,    11.9055,  0.234832,
    2,    1529,       964,    13.1844,    15.6237,   -2.4393,
    3,    1561,       991,    16.1581,    13.4641,   2.69392,
    4,    1545,       974,    13.7868,    14.4196, -0.632768,
    5,    1526,       965,    12.4891,    14.7461,  -2.25696,
    6,    1566,      1000,    13.4805,    14.8422,  -1.36171,
    7,    1529,      1008,    13.5199,    16.1856,  -2.66565,
    8,    1547,       994,    13.5313,     13.992, -0.460634,
    9,    1572,      1007,    11.8654,    13.9014,  -2.03604,
   10,    1567,      1007,    11.7072,     11.878, -0.170837,
   11,    1538,       986,    11.6056,    12.5052,   -0.8996,
   12,    1513,       982,    9.77463,    10.3737, -0.599091,
   13,    1538,       985,    9.31567,    10.1488,  -0.83318,
   14,    1555,      1031,    9.20908,    10.0383, -0.829176,
   15,    1544,      1061,    8.23521,    10.1702,    -1.935,
   16,    1563,      1038,    8.63378,    10.3833,  -1.74952,
   17,    1561,      1099,    10.9079,    9.63699,   1.27095,
   18,    1569,      1077,    8.43837,    9.06564, -0.627279,
/******************** DETECTOR TYPE: AKAZE****************/
/-------------------- DESCRIPTOR TYPE: BRIEF-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    1,    1541,      1073,    12.1403,    13.2804,  -1.14006,
    2,    1529,      1091,    13.1844,     15.381,  -2.19662,
    3,    1561,      1109,    16.1581,    13.6728,   2.48527,
    4,    1545,      1116,    13.7868,    13.9793, -0.192482,
    5,    1526,      1102,    12.4891,    15.1106,  -2.62152,
    6,    1566,      1121,    13.4805,    13.9096,  -0.42906,
    7,    1529,      1082,    13.5199,    15.9355,  -2.41558,
    8,    1547,      1119,    13.5313,    14.4514,  -0.92011,
    9,    1572,      1120,    11.8654,    13.5101,  -1.64477,
   10,    1567,      1107,    11.7072,    11.6673, 0.0398412,
   11,    1538,      1119,    11.6056,    12.3566, -0.750938,
   12,    1513,      1104,    9.77463,    11.6794,   -1.9048,
   13,    1538,      1135,    9.31567,     10.119, -0.803333,
   14,    1555,      1165,    9.20908,    9.85941, -0.650334,
   15,    1544,      1170,    8.23521,    9.48744,  -1.25223,
   16,    1563,      1163,    8.63378,    9.69983,  -1.06606,
   17,    1561,      1191,    10.9079,    9.50336,   1.40458,
   18,    1569,      1197,    8.43837,    9.12938, -0.691016,
/******************** DETECTOR TYPE: AKAZE****************/
/-------------------- DESCRIPTOR TYPE: ORB-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    1,    1541,       924,    12.1403,    12.4495, -0.309147,
    2,    1529,       933,    13.1844,    14.5591,  -1.37475,
    3,    1561,       958,    16.1581,    13.3166,   2.84144,
    4,    1545,       944,    13.7868,    14.3789, -0.592142,
    5,    1526,       960,    12.4891,     15.577,  -3.08794,
    6,    1566,       958,    13.4805,    13.7785, -0.298017,
    7,    1529,      1001,    13.5199,    15.6234,  -2.10354,
    8,    1547,       990,    13.5313,    14.1891,  -0.65773,
    9,    1572,       968,    11.8654,    13.4444,  -1.57908,
   10,    1567,      1002,    11.7072,    11.7537,-0.0465839,
   11,    1538,       953,    11.6056,    12.4121, -0.806435,
   12,    1513,       957,    9.77463,    11.5441,  -1.76947,
   13,    1538,       951,    9.31567,    9.98404, -0.668368,
   14,    1555,      1018,    9.20908,    10.4168,  -1.20773,
   15,    1544,      1021,    8.23521,    10.5321,   -2.2969,
   16,    1563,      1015,    8.63378,    9.69853,  -1.06475,
   17,    1561,      1052,    10.9079,    8.97547,   1.93246,
   18,    1569,      1047,    8.43837,    9.14277, -0.704405,
/******************** DETECTOR TYPE: AKAZE****************/
/-------------------- DESCRIPTOR TYPE: FREAK-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    1,    1541,       915,    12.1403,    12.1239,  0.016497,
    2,    1529,       910,    13.1844,    14.0613, -0.876908,
    3,    1561,       969,    16.1581,    13.9589,   2.19913,
    4,    1545,       933,    13.7868,    14.2454, -0.458562,
    5,    1526,       900,    12.4891,    16.1433,  -3.65418,
    6,    1566,       947,    13.4805,    14.5198,  -1.03932,
    7,    1529,       984,    13.5199,    15.4456,  -1.92569,
    8,    1547,       959,    13.5313,    13.6867, -0.155403,
    9,    1572,       961,    11.8654,    13.1065,  -1.24117,
   10,    1567,       970,    11.7072,    12.0414, -0.334252,
   11,    1538,       935,    11.6056,    12.2112, -0.605571,
   12,    1513,       961,    9.77463,    10.9924,  -1.21773,
   13,    1538,       964,    9.31567,    10.9714,  -1.65572,
   14,    1555,      1010,    9.20908,         10, -0.790959,
   15,    1544,      1028,    8.23521,    9.86979,  -1.63459,
   16,    1563,      1011,    8.63378,    10.3531,  -1.71931,
   17,    1561,      1027,    10.9079,    9.10004,   1.80789,
   18,    1569,      1054,    8.43837,    8.65041, -0.212042,
/******************** DETECTOR TYPE: AKAZE****************/
/-------------------- DESCRIPTOR TYPE: AKAZE-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    1,    1541,      1103,    12.1403,    12.3444, -0.204044,
    2,    1529,      1073,    13.1844,    14.0983, -0.913966,
    3,    1561,      1126,    16.1581,    12.8828,   3.27522,
    4,    1545,      1126,    13.7868,    14.4781, -0.691267,
    5,    1526,      1117,    12.4891,    16.7468,  -4.25766,
    6,    1566,      1118,    13.4805,    13.8675, -0.387012,
    7,    1529,      1147,    13.5199,    15.3467,   -1.8268,
    8,    1547,      1148,    13.5313,    14.1378,  -0.60644,
    9,    1572,      1120,    11.8654,    13.8398,   -1.9744,
   10,    1567,      1149,    11.7072,    11.5483,  0.158872,
   11,    1538,      1083,    11.6056,    12.1341, -0.528451,
   12,    1513,      1087,    9.77463,    11.0555,  -1.28091,
   13,    1538,      1071,    9.31567,    11.2852,  -1.96955,
   14,    1555,      1138,    9.20908,    10.5842,  -1.37511,
   15,    1544,      1119,    8.23521,    10.1989,  -1.96369,
   16,    1563,      1132,    8.63378,     9.8136,  -1.17982,
   17,    1561,      1152,    10.9079,    9.06452,   1.84341,
   18,    1569,      1161,    8.43837,      8.974, -0.535633,
/******************** DETECTOR TYPE: AKAZE****************/
/-------------------- DESCRIPTOR TYPE: SIFT-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    1,    1541,      1136,    12.1403,    12.4103, -0.269936,
    2,    1529,      1150,    13.1844,     14.646,  -1.46163,
    3,    1561,      1166,    16.1581,    13.2293,   2.92875,
    4,    1545,      1147,    13.7868,    14.1141, -0.327253,
    5,    1526,      1146,    12.4891,     16.598,  -4.10891,
    6,    1566,      1138,    13.4805,    13.9616, -0.481109,
    7,    1529,      1159,    13.5199,    15.7668,  -2.24694,
    8,    1547,      1169,    13.5313,    13.7661, -0.234753,
    9,    1572,      1161,    11.8654,    14.0783,  -2.21293,
   10,    1567,      1209,    11.7072,    11.7502,-0.0430903,
   11,    1538,      1149,    11.6056,    12.2176, -0.611969,
   12,    1513,      1134,    9.77463,    11.1699,  -1.39531,
   13,    1538,      1145,    9.31567,    10.8611,  -1.54541,
   14,    1555,      1181,    9.20908,    10.4738,  -1.26474,
   15,    1544,      1183,    8.23521,    9.94153,  -1.70632,
   16,    1563,      1221,    8.63378,    10.1281,  -1.49436,
   17,    1561,      1210,    10.9079,    9.02048,   1.88745,
   18,    1569,      1215,    8.43837,     8.9967, -0.558332,
/******************** DETECTOR TYPE: SIFT****************/
/-------------------- DESCRIPTOR TYPE: BRISK-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    1,    1915,       728,    12.1403,    11.6783,  0.462058,
    2,    1825,       732,    13.1844,    13.3442, -0.159888,
    3,    1837,       744,    16.1581,    14.4894,   1.66863,
    4,    1828,       725,    13.7868,    18.9431,  -5.15632,
    5,    1877,       735,    12.4891,    14.9077,  -2.41861,
    6,    1931,       707,    13.4805,    11.5723,   1.90817,
    7,    1963,       760,    13.5199,    14.3811, -0.861238,
    8,    1954,       738,    13.5313,    15.5623,  -2.03098,
    9,    1983,       739,    11.8654,    13.0591,   -1.1937,
   10,    2041,       750,    11.7072,    10.8601,  0.847092,
   11,    2063,       765,    11.6056,    13.2358,  -1.63014,
   12,    2007,       769,    9.77463,    10.2975, -0.522883,
   13,    2032,       790,    9.31567,    9.98871, -0.673044,
   14,    2048,       813,    9.20908,    9.55257, -0.343494,
   15,    2044,       844,    8.23521,    9.46445,  -1.22924,
   16,    2086,       825,    8.63378,    8.76949, -0.135716,
   17,    2095,       894,    10.9079,    9.51651,   1.39142,
   18,    2159,       862,    8.43837,    8.92356,  -0.48519,
/******************** DETECTOR TYPE: SIFT****************/
/-------------------- DESCRIPTOR TYPE: BRIEF-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    1,    1915,       908,    12.1403,    12.0902, 0.0501417,
    2,    1825,       858,    13.1844,     14.239,  -1.05468,
    3,    1837,       879,    16.1581,    15.0802,   1.07782,
    4,    1828,       904,    13.7868,    21.4352,  -7.64842,
    5,    1877,       856,    12.4891,    13.5982,  -1.10908,
    6,    1931,       893,    13.4805,    12.5587,   0.92181,
    7,    1963,       904,    13.5199,     14.581,  -1.06114,
    8,    1954,       915,    13.5313,    15.2576,  -1.72628,
    9,    1983,       881,    11.8654,    13.0439,  -1.17849,
   10,    2041,       909,    11.7072,    10.3097,   1.39742,
   11,    2063,       920,    11.6056,    13.0465,  -1.44087,
   12,    2007,       917,    9.77463,    9.87061,-0.0959779,
   13,    2032,       937,    9.31567,    10.1282, -0.812542,
   14,    2048,      1010,    9.20908,    9.26794,-0.0588605,
   15,    2044,       978,    8.23521,    9.99639,  -1.76119,
   16,    2086,       962,    8.63378,    9.06852, -0.434738,
   17,    2095,       978,    10.9079,    8.86364,    2.0443,
   18,    2159,      1010,    8.43837,    9.23255, -0.794187,
/******************** DETECTOR TYPE: SIFT****************/
/-------------------- DESCRIPTOR TYPE: FREAK-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    1,    1915,       698,    12.1403,    11.3146,  0.825792,
    2,    1825,       697,    13.1844,    13.8331, -0.648783,
    3,    1837,       701,    16.1581,    13.6139,   2.54418,
    4,    1828,       692,    13.7868,    21.1866,  -7.39982,
    5,    1877,       685,    12.4891,    13.5635,  -1.07442,
    6,    1931,       692,    13.4805,    12.2414,   1.23908,
    7,    1963,       706,    13.5199,    14.8171,  -1.29717,
    8,    1954,       711,    13.5313,    15.2346,  -1.70325,
    9,    1983,       687,    11.8654,    14.3898,  -2.52446,
   10,    2041,       722,    11.7072,    11.5719,  0.135259,
   11,    2063,       707,    11.6056,    12.0831, -0.477459,
   12,    2007,       739,    9.77463,     10.093, -0.318395,
   13,    2032,       729,    9.31567,    10.2522, -0.936481,
   14,    2048,       759,    9.20908,    9.89583,  -0.68675,
   15,    2044,       763,    8.23521,    9.19704, -0.961836,
   16,    2086,       794,    8.63378,    9.50368, -0.869906,
   17,    2095,       803,    10.9079,     9.1511,   1.75684,
   18,    2159,       811,    8.43837,     9.9319,  -1.49354,
/******************** DETECTOR TYPE: SIFT****************/
/-------------------- DESCRIPTOR TYPE: SIFT-----------------/
Frame | Num Kp | match kp | ttc lidar | ttc camera | ttc diff |
    1,    1915,      1030,    12.1403,    11.9768,  0.163507,
    2,    1825,       987,    13.1844,    12.5658,  0.618544,
    3,    1837,       973,    16.1581,    13.1746,   2.98345,
    4,    1828,       964,    13.7868,    19.6442,  -5.85741,
    5,    1877,       989,    12.4891,      15.27,  -2.78092,
    6,    1931,       969,    13.4805,    11.1137,   2.36679,
    7,    1963,      1011,    13.5199,    13.9085, -0.388629,
    8,    1954,      1036,    13.5313,    15.6297,  -2.09841,
    9,    1983,      1008,    11.8654,    15.0375,  -3.17211,
   10,    2041,      1003,    11.7072,    10.5699,   1.13729,
   11,    2063,      1083,    11.6056,      11.71, -0.104312,
   12,    2007,      1059,    9.77463,    11.6294,  -1.85475,
   13,    2032,      1107,    9.31567,    9.24576, 0.0699048,
   14,    2048,      1126,    9.20908,    10.6436,  -1.43449,
   15,    2044,      1107,    8.23521,    10.4387,  -2.20351,
   16,    2086,      1173,    8.63378,    9.57951,  -0.94573,
   17,    2095,      1182,    10.9079,    8.87894,   2.02899,
   18,    2159,      1158,    8.43837,    9.00472, -0.566359,
